descriptor_offset,token,token_id,device,flags,control,control_base,control_flags
0x4000,0x175da001,0x175d,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x175db001,0x175d,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x175dc001,0x175d,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x175dd001,0x175d,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x175de001,0x175d,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x175df001,0x175d,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x175e0001,0x175e,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x175e1001,0x175e,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x175e2001,0x175e,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x175e3001,0x175e,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x175e4001,0x175e,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x175e5001,0x175e,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x175e6001,0x175e,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x175e7001,0x175e,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x175e8001,0x175e,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x175e9001,0x175e,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x175ea001,0x175e,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x175eb001,0x175e,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x175ec001,0x175e,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x175ed001,0x175e,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x175ee001,0x175e,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x175ef001,0x175e,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x175f0001,0x175f,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x175f1001,0x175f,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x175f2001,0x175f,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x175f3001,0x175f,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x175f4001,0x175f,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x175f5001,0x175f,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x175f6001,0x175f,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x175f7001,0x175f,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x175f8001,0x175f,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x175f9001,0x175f,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x175fa001,0x175f,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x175fb001,0x175f,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x175fc001,0x175f,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x175fd001,0x175f,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x175fe001,0x175f,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x175ff001,0x175f,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x11260001,0x1126,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x11261001,0x1126,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x11262001,0x1126,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x11263001,0x1126,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x11264001,0x1126,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x11265001,0x1126,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x11266001,0x1126,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x11267001,0x1126,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x11268001,0x1126,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x11269001,0x1126,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1126a001,0x1126,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1126b001,0x1126,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1126c001,0x1126,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1126d001,0x1126,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1126e001,0x1126,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1126f001,0x1126,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x25bea001,0x25be,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x25beb001,0x25be,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1f833001,0x1f83,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38800001,0x3880,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38801001,0x3880,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38802001,0x3880,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38803001,0x3880,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38804001,0x3880,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38805001,0x3880,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38806001,0x3880,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38807001,0x3880,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38808001,0x3880,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38809001,0x3880,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3880a001,0x3880,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3880b001,0x3880,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3880c001,0x3880,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3880d001,0x3880,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3880e001,0x3880,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3880f001,0x3880,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38810001,0x3881,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38811001,0x3881,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38812001,0x3881,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38813001,0x3881,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38814001,0x3881,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38815001,0x3881,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38816001,0x3881,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38817001,0x3881,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38818001,0x3881,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38819001,0x3881,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3881a001,0x3881,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3881b001,0x3881,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3881c001,0x3881,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3881d001,0x3881,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3881e001,0x3881,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3881f001,0x3881,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38820001,0x3882,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38821001,0x3882,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38822001,0x3882,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38823001,0x3882,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38824001,0x3882,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38825001,0x3882,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38826001,0x3882,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38827001,0x3882,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38828001,0x3882,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38829001,0x3882,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3882a001,0x3882,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3882b001,0x3882,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3882c001,0x3882,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3882d001,0x3882,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3882e001,0x3882,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3882f001,0x3882,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38830001,0x3883,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38831001,0x3883,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38832001,0x3883,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38833001,0x3883,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38834001,0x3883,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38835001,0x3883,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38836001,0x3883,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38837001,0x3883,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38838001,0x3883,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38839001,0x3883,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3883a001,0x3883,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3883b001,0x3883,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3883c001,0x3883,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3883d001,0x3883,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3883e001,0x3883,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3883f001,0x3883,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38840001,0x3884,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38841001,0x3884,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38842001,0x3884,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38843001,0x3884,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38844001,0x3884,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38845001,0x3884,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38846001,0x3884,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38847001,0x3884,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38848001,0x3884,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38849001,0x3884,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3884a001,0x3884,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3884b001,0x3884,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3884c001,0x3884,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3884d001,0x3884,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3884e001,0x3884,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3884f001,0x3884,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38850001,0x3885,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38851001,0x3885,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38852001,0x3885,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38853001,0x3885,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38854001,0x3885,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38855001,0x3885,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38856001,0x3885,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38857001,0x3885,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38858001,0x3885,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38859001,0x3885,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3885a001,0x3885,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3885b001,0x3885,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3885c001,0x3885,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3885d001,0x3885,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3885e001,0x3885,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3885f001,0x3885,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38860001,0x3886,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38861001,0x3886,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38862001,0x3886,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38863001,0x3886,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38864001,0x3886,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38865001,0x3886,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38866001,0x3886,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38867001,0x3886,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38868001,0x3886,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38869001,0x3886,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3886a001,0x3886,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3886b001,0x3886,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3886c001,0x3886,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3886d001,0x3886,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3886e001,0x3886,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3886f001,0x3886,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38870001,0x3887,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38871001,0x3887,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38872001,0x3887,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38873001,0x3887,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38874001,0x3887,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38875001,0x3887,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38876001,0x3887,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38877001,0x3887,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38878001,0x3887,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38879001,0x3887,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3887a001,0x3887,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3887b001,0x3887,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3887c001,0x3887,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3887d001,0x3887,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3887e001,0x3887,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3887f001,0x3887,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38880001,0x3888,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38881001,0x3888,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38882001,0x3888,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38883001,0x3888,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38884001,0x3888,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38885001,0x3888,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38886001,0x3888,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38887001,0x3888,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38888001,0x3888,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38889001,0x3888,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3888a001,0x3888,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3888b001,0x3888,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3888c001,0x3888,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3888d001,0x3888,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3888e001,0x3888,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3888f001,0x3888,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38890001,0x3889,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38891001,0x3889,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38892001,0x3889,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x38893001,0x3889,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x38894001,0x3889,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x38895001,0x3889,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x38896001,0x3889,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x38897001,0x3889,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x38898001,0x3889,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x38899001,0x3889,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x3889a001,0x3889,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x3889b001,0x3889,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x3889c001,0x3889,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x3889d001,0x3889,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x3889e001,0x3889,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x3889f001,0x3889,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x388a0001,0x388a,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x388a1001,0x388a,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x388a2001,0x388a,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x388a3001,0x388a,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x388a4001,0x388a,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x388a5001,0x388a,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x388a6001,0x388a,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x388a7001,0x388a,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x388a8001,0x388a,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x388a9001,0x388a,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x388aa001,0x388a,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x388ab001,0x388a,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x388ac001,0x388a,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x388ad001,0x388a,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x388ae001,0x388a,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x388af001,0x388a,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x388b0001,0x388b,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x388b1001,0x388b,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x388b2001,0x388b,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x388b3001,0x388b,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x388b4001,0x388b,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x388b5001,0x388b,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x388b6001,0x388b,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x388b7001,0x388b,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x388b8001,0x388b,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x388b9001,0x388b,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x388ba001,0x388b,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x388bb001,0x388b,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x388bc001,0x388b,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x388bd001,0x388b,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x388be001,0x388b,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x388bf001,0x388b,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x388c0001,0x388c,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x388c1001,0x388c,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x388c2001,0x388c,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x388c3001,0x388c,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x388c4001,0x388c,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x388c5001,0x388c,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x388c6001,0x388c,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x388c7001,0x388c,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x388c8001,0x388c,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x388c9001,0x388c,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x388ca001,0x388c,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x388cb001,0x388c,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x388cc001,0x388c,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x388cd001,0x388c,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x388ce001,0x388c,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x388cf001,0x388c,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x388d0001,0x388d,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x388d1001,0x388d,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x388d2001,0x388d,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x388d3001,0x388d,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x388d4001,0x388d,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x388d5001,0x388d,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x388d6001,0x388d,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x388d7001,0x388d,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x388d8001,0x388d,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x388d9001,0x388d,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x388da001,0x388d,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x388db001,0x388d,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x388dc001,0x388d,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x388dd001,0x388d,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x388de001,0x388d,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x388df001,0x388d,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x388e0001,0x388e,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x388e1001,0x388e,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x388e2001,0x388e,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x388e3001,0x388e,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x388e4001,0x388e,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x388e5001,0x388e,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x388e6001,0x388e,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x388e7001,0x388e,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x388e8001,0x388e,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x388e9001,0x388e,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x388ea001,0x388e,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x388eb001,0x388e,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x388ec001,0x388e,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x388ed001,0x388e,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x388ee001,0x388e,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x388ef001,0x388e,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x388f0001,0x388f,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x388f1001,0x388f,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x388f2001,0x388f,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x388f3001,0x388f,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x388f4001,0x388f,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x388f5001,0x388f,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x388f6001,0x388f,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x388f7001,0x388f,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x388f8001,0x388f,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x388f9001,0x388f,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x388fa001,0x388f,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x388fb001,0x388f,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x388fc001,0x388f,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x388fd001,0x388f,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x388fe001,0x388f,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x388ff001,0x388f,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x38900001,0x3890,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x38901001,0x3890,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x38902001,0x3890,unknown,8193,0x00300001,0x0030,0x0001
0x8000,0x31f03001,0x31f0,unknown,12289,0x00300001,0x0030,0x0001
0x8000,0x31f04001,0x31f0,unknown,16385,0x00300001,0x0030,0x0001
0x8000,0x31f05001,0x31f0,unknown,20481,0x00300001,0x0030,0x0001
0x8000,0x31f06001,0x31f0,unknown,24577,0x00300001,0x0030,0x0001
0x8000,0x31f07001,0x31f0,unknown,28673,0x00300001,0x0030,0x0001
0x8000,0x31f08001,0x31f0,unknown,32769,0x00300001,0x0030,0x0001
0x8000,0x31f09001,0x31f0,unknown,36865,0x00300001,0x0030,0x0001
0x8000,0x31f0a001,0x31f0,unknown,40961,0x00300001,0x0030,0x0001
0x8000,0x31f0b001,0x31f0,unknown,45057,0x00300001,0x0030,0x0001
0x8000,0x31f0c001,0x31f0,unknown,49153,0x00300001,0x0030,0x0001
0x8000,0x31f0d001,0x31f0,unknown,53249,0x00300001,0x0030,0x0001
0x8000,0x31f0e001,0x31f0,unknown,57345,0x00300001,0x0030,0x0001
0x8000,0x31f0f001,0x31f0,unknown,61441,0x00300001,0x0030,0x0001
0x8000,0x31f10001,0x31f1,unknown,1,0x00300001,0x0030,0x0001
0x8000,0x31f11001,0x31f1,unknown,4097,0x00300001,0x0030,0x0001
0x8000,0x31f12001,0x31f1,unknown,8193,0x00300001,0x0030,0x0001
0x8000,0x31f13001,0x31f1,unknown,12289,0x00300001,0x0030,0x0001
0x8000,0x31f14001,0x31f1,unknown,16385,0x00300001,0x0030,0x0001
0x8000,0x31f15001,0x31f1,unknown,20481,0x00300001,0x0030,0x0001
0x8000,0x31f16001,0x31f1,unknown,24577,0x00300001,0x0030,0x0001
0x8000,0x31f17001,0x31f1,unknown,28673,0x00300001,0x0030,0x0001
0x8000,0x31f18001,0x31f1,unknown,32769,0x00300001,0x0030,0x0001
0x8000,0x31f19001,0x31f1,unknown,36865,0x00300001,0x0030,0x0001
0x8000,0x31f1a001,0x31f1,unknown,40961,0x00300001,0x0030,0x0001
0x8000,0x31f1b001,0x31f1,unknown,45057,0x00300001,0x0030,0x0001
0x8000,0x31f1c001,0x31f1,unknown,49153,0x00300001,0x0030,0x0001
0x8000,0x31f1d001,0x31f1,unknown,53249,0x00300001,0x0030,0x0001
0x8000,0x31f1e001,0x31f1,unknown,57345,0x00300001,0x0030,0x0001
0x8000,0x31f1f001,0x31f1,unknown,61441,0x00300001,0x0030,0x0001
0x8000,0x31f20001,0x31f2,unknown,1,0x00300001,0x0030,0x0001
0x8000,0x31f21001,0x31f2,unknown,4097,0x00300001,0x0030,0x0001
0x8000,0x31f22001,0x31f2,unknown,8193,0x00300001,0x0030,0x0001
0x8000,0x31f23001,0x31f2,unknown,12289,0x00300001,0x0030,0x0001
0x8000,0x31f24001,0x31f2,unknown,16385,0x00300001,0x0030,0x0001
0x8000,0x31f25001,0x31f2,unknown,20481,0x00300001,0x0030,0x0001
